"pt","num"
"#ApoioTotalÀs10Medidas
#ApoioAoRelatórioRelatorOnyx
#NãoAoPL3636-Leniência sem TCU
#NãoAoPL280-Abuso de autoridade
#SimÀPEC55 -Teto de gasto",1
"Oposição vai a STF para impedir PEC do Teto dos Gastos https://t.co/mt0Wpdfx1b via @sputnik_brasil",1
"Educar verdadeiramente não é ensinar fatos novos ou enumerar fórmulas prontas, mas sim preparar a mente para pensar A.Einstein 
#nãoàPEC55",1
"#PEC55 Deixe seu voto!  https://t.co/rgJIQZqB7q",1
"Os Senadores não querem discutir a PEC55 porque jantaram e agora tem que pagar!",1
"Nesse domingo o ex-presidente José Mujica estará presente no Ato Contra PEC55, Fora Temer, pelas Liberdades Democrá… https://t.co/PQYzRUgyxG",1
"RT @CUTSAOPAULO: Nesse domingo o ex-presidente José Mujica estará presente no Ato Contra PEC55, Fora Temer, pelas Liberdades Democrá… ",1
"@lidicedamata @SenadoFederal Com certeza a PEC55 ñ é a solução, é só o começo. Não falta dinheiro p/ educação e saúde, falta boa gestão.",1
"Reafirmo o que @Haddad_Fernando disse à @folha : a #PEC55 é o Ato Institucional 1 desse governo.",1
"RT @lidicedamata: Reafirmo o que @Haddad_Fernando disse à @folha : a #PEC55 é o Ato Institucional 1 desse governo.",1
"Apesar de alguns alienados repetirem, falsamente, que a #PEC55 é uma imposição, ela está sendo discutida neste momento, no Senado.",1
"Esperamos não ter de chegar no AI-5. https://t.co/V6b6rHtRaQ",1
"Também reafirmo, senadora! https://t.co/0IKyf3wq5O",1
"@SenadoFederal a #Marolinha do @LulapeloBrasil chegou no #Litoral e mostrou-se uma #Tsunami #PEC55",1
"A #Marolinha de 2008 Sr. @LulapeloBrasil chegou ao litoral e é uma #Tsunami #PEC55",1
"Vamo fudê os pobre e dizer q tem q ser feito por que os governos Lula e Dilma são os culpados pela crise #PEC55 #EuQuero10Medidas",1
"Para o secretário-geral da CUT, quem representa a classe trabalhadora não pode se omitir de luta contra a #PEC55. https://t.co/TzxKRqCREQ",1
"RT @ptbrasil: Para o secretário-geral da CUT, quem representa a classe trabalhadora não pode se omitir de luta contra a #PEC55. https://t.c…",1
"Para o secretário-geral da CUT, quem representa a classe trabalhadora não pode se omitir de luta contra a #PEC55. https://t.co/KDArmKIg9N",1
"MEU DEUS, COMO AS PESSOAS CONSEGUEM APOIAR A PEC55???",1
"Vamo ocupar https://t.co/rv0x0MmTQy",1
"Oposição vai a STF para impedir PEC do Teto dos Gastos 

https://t.co/zlIWr7CjwN",1
"RT @N_Carvalheira: Oposição vai a STF para impedir PEC do Teto dos Gastos 

https://t.co/zlIWr7CjwN",1
"RT @ptbrasiI: Para o secretário-geral da CUT, quem representa a classe trabalhadora não pode se omitir de luta contra a #PEC55. https://t.c…",1
"RT @RobertoPonciano: Caminho da Candelária para o ato contra a PEC55
#foraTemer!
#voltaDilma!
#Lula2018!",1
"Mujica trará sua energia e vitalidade ao ato contra a #PEC55. Grandioso. https://t.co/EM8ctaeG2G",1
"RT @Patrus_Ananias: #OGolpeÉContraVocê
#NâoÀPec55 https://t.co/hwkgdlgPzx",1
"A #PEC55 tramita no Senado após passar, com nosso voto contrário, na Câmara, com nome #PEC241. Vamos debater a prop… https://t.co/cnHUrYPwa7",1
"A votação da #PEC55 vai ser só dia 13 de dezembro. Ainda da tempo do pessoal se ligar da cagada que vai ser",1
"☆fimdesemestre-trump-temer-pec55-fim demês-neoliberalismo-insônia-trocentostextos-machismo-avidatáumcaos ETC☆
a gen… https://t.co/XJd8kPoMMP",1
"RT @GivaldoVieira: A #PEC55 tramita no Senado após passar, com nosso voto contrário, na Câmara, com nome #PEC241. Vamos debater a prop… ",1
"RT @oConsciente: ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t…",1
"RT @LunaMartine_: Deveriam lutar contra a causa,em vez de ficar lutando contra o efeito.O negócio é protestar contra judiciário corru… ",1
"RT @Cleber_PsMg: #OcupaTudo mesmo.
e
#DesocupaTemer #Golpista

No #Futuro e quem vai #Guiar o #Brasil são estes #Estudantes.… ",1
"E pra vc que vota por NOME e não por PARTIDO. Todos que votaram CONTRA a PEC55 do partido do PR foram EXPULSOS do partido.",1
"17h é um horário ruim para quem trabalha. Deveria ser depois das 19h. https://t.co/xkZ53bnHjn",1
"\"A violência não é a saída\", afirma professor da #UFMG sobre ação policial no campus em protesto contra a #PEC55:… https://t.co/a8cPGOObII",1
"#pec241 #pec55 
https://t.co/AtuUHMDjyT",1
"RT @rogdelo1: @Caiado_2018 @ronaldocaiado entendendo de modo simples e prático a PEC55 https://t.co/9saVZZQnfi . Ñ podemos cometer injustiç…",1
"RT @Blancalling: Vamos votar em peso galera contra a #PECdoFimdoMundo de temer golpista #VoltaDilma https://t.co/klVMGrYYFN",1
"vocês já viram aquele filme que fala sobre a PEC55 Temer - Uma Aventura Congelante?",1
"Da série \"como usar analogias completamente inapropriadas\". 

Vítimas da ditadura devem estar achando essa analogia… https://t.co/PbnjfaGA8q",1
"RT @RDSaraceno: Da série \"como usar analogias completamente inapropriadas\". 

Vítimas da ditadura devem estar achando essa analogia… ",1
"Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… https://t.co/2P13hQ0WyQ",1
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ",1
"MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paul… https://t.co/Foz8tnMQJS",1
"PTnaCamara: RT GivaldoVieira: A #PEC55 tramita no Senado após passar, com nosso voto contrário, na Câmara, com nom… https://t.co/vXRrtNtv2q",1
"MidiaNINJA: https://t.co/uEo37CXBiN RT automático via IF",1
"PEC55/2016(PEC241) Levará Brasil
A Níveis de Desenvolvimento Iguais
Aos Da África Durante 20 Anos . https://t.co/UNwwO1S1Lk",1
"@Sen_Cristovam  acabando de enterrar de vez sua carreira política, apoiando a #pec55",1
"PT é contra tudo que é bom pra população e o que é decente por essa e outras PT nunca mais. https://t.co/5BSIVfP6j0",1
"#DigaNãoÀPEC55
A PEC 55 (antiga 241) está no Senado depois de ter passado por votação na Câmara dos Deputados,... https://t.co/cUirkfakzt",1
"Chocado
@Sen_Cristovam diz que greve recebendo salário não é legítima, absurdo, #PEC241 #pec55",1
"Senadora Vanessa Grazziotin  diz ter saída sem precisar da PEC55 https://t.co/ndWKTf6w3f",1
"@terezinhanunes ja ñ ta indo p/ frente pq estão na vala comum o assunto PEC241 q agora PEC55 @lauraabcarvalho",1
"Rose de Freitas dando uma aula sobre a #PEC55 !!! https://t.co/qghWgM1zcj",1
"Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.co/As4YWgiwRB",1
"Contra PEC55 Pelo Fora Temer! Dia 27 (dom) Av Paulista às 15h!
Confirme: https://t.co/JVKQ3rZSsT Juntos Somos Inven… https://t.co/Gtz0gSHmv0",1
"RT @Eng_Ranieri: Contra PEC55 Pelo Fora Temer! Dia 27 (dom) Av Paulista às 15h!
Confirme: https://t.co/JVKQ3rZSsT Juntos Somos Inven… ",1
"petista babaca, a casa ciu meu VÉIO..KKKKK https://t.co/N0LAnRRkZM",1
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…",1
"Woww, gostei da atitude nobre senador @ronaldocaiado  https://t.co/TGvnCM27rN",1
"@MBLivre @VemPraRua_br # https://t.co/sqTET4WXU7",1
"Senadora Vanessa Grazziotin  diz ter saída sem precisar da PEC55 https://t.co/p3P1m2u9tm via @YouTube",1
"Senadora Vanessa Grazziotin  diz ter saída sem precisar da PEC55 https://t.co/IfggI34Kjp via @YouTube",1
"é mt engraçado ve um bando de estudante universitario q se diz contra a pec55 mas criminaliza a luta por nao se informarem n participarem",1
"Agora no JN. ... serra23? Geddel?  pec55? Cheque a temer? Nada disso. .. triplex do Guarujá. O emissora lixo esta globo golpista.",1
"27/11 - Av. Paulista receberá o Gde Ato contra a PEC55, pelo Fora Temer e em defesa das Liberdades Democráticas.… https://t.co/y40VO77JgZ",1
"MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… https://t.co/kpHBszZcy9",1
"Vi o pessoal da Unifesp, explicando oq era a pec55 para dois garotos do meu condomínio",1
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ",1
"cartamaior: RT MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democrátic… https://t.co/Foz8to4rBq",1
"RT @oConsciente: cartamaior: RT MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democrátic… https:…",1
"RT @Buchada_de_Bode: 27/11 - Av. Paulista receberá o Gde Ato contra a PEC55, pelo Fora Temer e em defesa das Liberdades Democráticas.… ",1
"#VEMPRARUA #PEC241 #PEC55 #NÃO #BRASILNASRUAS20NOV #10MEDIDAS #EUQUERO10MEDIDAS JÁ! https://t.co/1s4Qfi0mU9",1
"RT @JenSoares73: TIA DA BANDEIRA DO \"JAPÃO COMUNISTA\" PARECE TOURO EM TOURADA, FICA LOUCA COM VERMELHO #pobrededireita #PEC55… ",1
"Pelegada vai engolir essa PEC55?",1
"Imperdível!!! Estarei lá, sem falta! Vamos todos! Por Lula, contra a PEC55, pela democracia. https://t.co/bban1fco0v",1
"A-do-ra-ri-a!!! 😌

Aproveite, @AnnaLuGama! https://t.co/VaiXCCmZjm",1
"RT @saraujosouza: A-do-ra-ri-a!!! 😌

Aproveite, @AnnaLuGama! https://t.co/VaiXCCmZjm",1
"Vamos barrar a PEC 55 SIM! https://t.co/gt2kRAb6rO",1
"RT @AnnaLuGama: Imperdível!!! Estarei lá, sem falta! Vamos todos! Por Lula, contra a PEC55, pela democracia. https://t.co/bban1fco0v",1
"Acabo de sair de um excelente debate entre um professor doutor e um médico. O primeiro explicando como a PEC55 é... https://t.co/JNeBtjZZFm",1
"Todos c Lula na Paulista dia 27/11, contra a PEC55 e pela democracia. https://t.co/TjaKG4YcCO",1
"RT @AnnaLuGama: Todos c Lula na Paulista dia 27/11, contra a PEC55 e pela democracia. https://t.co/TjaKG4YcCO",1
"Retweeted AnnaLu (@AnnaLuGama):

Todos c Lula na Paulista dia 27/11, contra a PEC55 e pela democracia.... https://t.co/PvUsXVoe1w",1
"Tô aqui curtindo os reggae's da galera que tá ocupando a faculdade. Dar vontade de abandonar a aula e curtir lá com eles. #PEC55 #ForaTemer",1
"RT @wielewski_13: Retweeted AnnaLu (@AnnaLuGama):

Todos c Lula na Paulista dia 27/11, contra a PEC55 e pela democracia.... https://t.co/Pv…",1
"Vamos espalhar, moçada.

POVO SEM MEDOAto Contra PEC55, Fora Temer, pelas Liberdades Democráticas! https://t.co/AM7v0sQbDU",1
"RT @VioletaMaia13: Vamos espalhar, moçada.

POVO SEM MEDOAto Contra PEC55, Fora Temer, pelas Liberdades Democráticas! https://t.co/AM7v0sQb…",1
"@LindbergFarias excelente a audiência pública da CAE no @SenadoFederal sobre alternativas à PEC55.",1
"\"Oposição vai ao STF para impedir PEC do Teto dos Gastos\" https://t.co/gTMalTzptj #política #feedly",1
"Na próxima segunda-feira tem palestra do secretário da fazenda do estado do Ceará sobre a #Pec241 #Pec55 aqui na @UniforOficial GO GO GO!",1
"Oposição vai ao STF para impedir PEC do Teto dos Gastos https://t.co/NV81lJvuvV via @sputnik_brasil",1
"Se Governo cobrasse devedores da União precisaríamos da PEC55? #PECdaMORTE/55 @RedeGlobo @G1 @tvrecord @globonews https://t.co/0GIkxloXAP",1
"RT @LiviaPetralha: \"Oposição vai ao STF para impedir PEC do Teto dos Gastos\" https://t.co/gTMalTzptj #política #feedly",1
"O PT é contra tudo que contrarie sua vocação ditatorial e antidemocrática. Vendem a alma ao diabo para tumultuar e… https://t.co/pVV1Dd5xlB",1
"Senador Lasier do PDT/RS tratando a PEC55 como contenção de dona de casa. Espero que ele esteja pensando na bela, recatada e do lar.",1
"RT @janbrasileiro_: Pelegada vai engolir essa PEC55?",1
"Nem falei o quanto eu AMEI a aula pública hoje sobre a PEC55 e sua inutilidade como \"política orçamentária\"",1
"E os pobres de direita  e a classe média emergente defendem a PEC55 e o supersalário de Moro. Isso sim é vomitar na… https://t.co/O69UO8PVzW",1
"E os pobres de direita  e a classe média emergente defendem a PEC55 e o supersalário de Moro. Isso sim é vomitar... https://t.co/0Szyv1rBLR",1
"Carta assinada por 50 docentes do curso de Ciências Biológicas da UFSC. Demais! #ocupaccb #pec55 

https://t.co/AyLf7ayisM",1
"RT @SuCidreira: E os pobres de direita  e a classe média emergente defendem a PEC55 e o supersalário de Moro. Isso sim é vomitar na… ",1
"RT @SuCidreira: E os pobres de direita  e a classe média emergente defendem a PEC55 e o supersalário de Moro. Isso sim é vomitar... https:/…",1
"97% dos brasileiros apoiam a #Pec55",1
"RT @Zaga_Silos: 97% dos brasileiros apoiam a #Pec55",1
"@sintetufu parabenizo vocês pelo Seminário sobre a PEC55 oferecido à população hoje. Foi muito valoroso, muito rico. Só uma crítica +",1
"cc @MichelTemer @Planalto https://t.co/xZGP36o4mZ",1
"@CheZeGuevara a votação da PEC241/PEC55 é um retrocesso, é um aviltamento aos direitos já conquistados.",1
"@SenadoFederal @Senador_Ataides @ronaldocaiado So aprovem a PEC55 se o @MichelTemer demitir corruptos do governo. #NaoVamosPagarOPato",1
"¬\" https://t.co/iX96yBSiXK",1
"RT @bethmass: ¬\" https://t.co/iX96yBSiXK",1
"RT @ufmgeducativa: \"A violência não é a saída\", afirma professor da #UFMG sobre ação policial no campus em protesto contra a #PEC55:… ",1
"RT @Loulair1: @SenadoFederal @Senador_Ataides @ronaldocaiado So aprovem a PEC55 se o @MichelTemer demitir corruptos do governo. #NaoVamosPa…",1
"Basta ser #vermelho pra ser #comunista, te cuida #chapolin! #Pec55 #pecdamaldade #pecdofimdomundo #ocupatudo… https://t.co/x3HfvarJCn",1
"Basta ser #vermelho pra ser #comunista, te cuida #chapolin! #Pec55 #pecdamaldade #pecdofimdomundo #ocupatudo… https://t.co/N11H1p4A2f",1
"VERMELHO https://t.co/fGykEN9CxI @RosaSilvaBrasil @xirupitanga @cynaramenezes @MariaNazare379 @carvalho240163 @chicoandradef @CheZeGuevara",1
"VERMELHO https://t.co/fGykEN9CxI @diraholanda @leocolins @SerBrasileira @GraaVieira @rsacramento2016 @jrvicenteTN @FileGalo @aleandropereira",1
"VERMELHO https://t.co/fGykENrdWi @rogerio_sinesio @SuCidreira @sorayabborges @Coutinho_Angela @ALZIRALOPES18 @EsterNeves1949 @midiacrucis",1
"VERMELHO https://t.co/fGykENrdWi @SSDeAraujo @fernandocabral @maria_fro @biacall8 @morenabrasill @ce_cilinha @guiven79 @pavoc1",1
"VERMELHO https://t.co/fGykENrdWi @marceloyperion @_MauricioDias @EdmilsonOlivei8 @santoocio @luis13vieira @geraldoazevedof @_wagnerfarias",1
"VERMELHO https://t.co/fGykEN9CxI @MarceloACoelho1 @barthjc1 @liz_niter @lenecezar @pablogimenenes3 @turquim5 @glauciasemfalas @mpdemocracia",1
"RT @JenSoares73: VERMELHO https://t.co/fGykENrdWi @SSDeAraujo @fernandocabral @maria_fro @biacall8 @morenabrasill @ce_cilinha @guiven79 @pa…",1
"VERMELHO https://t.co/fGykENrdWi @GilMendonca_ @seontasa @foraricha13 @NnMarcel @Mauronascente @cecyfernandes @claudiomenewaz @carlatoscan",1
"RT @JenSoares73: Basta ser #vermelho pra ser #comunista, te cuida #chapolin! #Pec55 #pecdamaldade #pecdofimdomundo #ocupatudo… ",1
"VERMELHO https://t.co/fGykENrdWi @miguelcarlosgyn @LuciaNeder @profjuvenal_net @Laura_Diz @jcsdaniel @debrinharosa @hugobbezerra @lusantos55",1
"VERMELHO https://t.co/fGykENrdWi @carlatoscan @conversadodiego @silfarinatti @alexsandraponce @UAN_FLORENCIO @san95 @danibentancor2 @moema4",1
"VERMELHO https://t.co/fGykEN9CxI @Elmar66 @alosodre @ninomeira2 @ronneynogueira @odilonvendas @suhhl @RoseanaBrandao @SilviaHelenad17",1
"VERMELHOU https://t.co/fGykENrdWi @prc_lemes @madalenacarpa @Patrcia82377542 @FfabiolaOcampo @blimadelima @regmoura #foratemer #fascistas",1
"RT @JenSoares73: VERMELHO https://t.co/fGykENrdWi @miguelcarlosgyn @LuciaNeder @profjuvenal_net @Laura_Diz @jcsdaniel @debrinharosa @hugobb…",1
"#PEC241 #PEC55 \"Se a PEC 55 limita direitos sociais, é uma proposta também racista\" https://t.co/A2vX3Q1QJR https://t.co/RGDbPBKGTP",1
"@HugoFeijo @MyrianDauer @MirandaSa_ Pressão nos Senadores! Não a aprovação da PEC55 até #NaoCorruptosNoGoverno. #NaoVamosPagarOPato",1
"Retweeted #RepubliquetaDoPMDB (@bethmass):

¬\" https://t.co/uxuCdUwTYb https://t.co/theTajME3d",1
"@Luciana_AGuerra @lelekachikila @Guta5300 #EuQuero10Medidas e não aprovação da PEC55 até #NaoCorruptosNoGoverno pois #NaoVouPagarOPato",1
"RT @JenSoares73: VERMELHO https://t.co/fGykEN9CxI @MarceloACoelho1 @barthjc1 @liz_niter @lenecezar @pablogimenenes3 @turquim5 @glauciasemfa…",1
"RT @JenSoares73: VERMELHO https://t.co/fGykENrdWi @carlatoscan @conversadodiego @silfarinatti @alexsandraponce @UAN_FLORENCIO @san95 @danib…",1
"RT @JenSoares73: VERMELHO https://t.co/fGykEN9CxI @diraholanda @leocolins @SerBrasileira @GraaVieira @rsacramento2016 @jrvicenteTN @FileGal…",1
"RT @JenSoares73: VERMELHO https://t.co/fGykENrdWi @marceloyperion @_MauricioDias @EdmilsonOlivei8 @santoocio @luis13vieira @geraldoazevedof…",1
"#PEC55 &lt;&lt;...BoRa TwItAr PeSsOaL...&gt;&gt;
https://t.co/yZnrZbsQZO",1
"RT @JenSoares73: VERMELHO https://t.co/fGykENrdWi @GilMendonca_ @seontasa @foraricha13 @NnMarcel @Mauronascente @cecyfernandes @claudiomene…",1
"Apoio a atitude de Dr. Caiado. https://t.co/qJRuePgnkp",1
"RT @terezacs2: Apoio a atitude de Dr. Caiado. https://t.co/qJRuePgnkp",1
"@CheZeGuevara @Mavsampaio @LucasVPN011 @giocondaosorio @michelaaquino @Odracyra @HDr_Z7 @ArrudaLiege @CheVivee… https://t.co/xfdXJzaoaK",1
"RT @isacnyc20: @CheZeGuevara @Mavsampaio @LucasVPN011 @giocondaosorio @michelaaquino @Odracyra @HDr_Z7 @ArrudaLiege @CheVivee… ",1
"emirsader: RT MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democrática… https://t.co/Foz8tnMQJS",1
"RT @JenSoares73: VERMELHO https://t.co/fGykENrdWi @rogerio_sinesio @SuCidreira @sorayabborges @Coutinho_Angela @ALZIRALOPES18 @EsterNeves19…",1
"ptadeu_pt: RT MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democrática… https://t.co/Foz8tnMQJS",1
"RT @sandraselmadere: Aqueles que votarem contra a educação estarão com as mãos sujas por vinte anos! e+20; e+20; e+20... https://t.co/LbacW…",1
"São Paulo na resistência! https://t.co/HxTGHRwJn1",1
"Na pauta de hoje, discussão da #PEC55 e votação final da proposta que visa reduzir o número de partidos políticos.",1
"RT @SenadoFederal: Na pauta de hoje, discussão da #PEC55 e votação final da proposta que visa reduzir o número de partidos políticos.",1
"@cafejornal Na pauta de hoje, discussão da #PEC55 e votação final da proposta que visa reduzir o número de partidos políticos.#cafecomjornal",1
"@VillaMarcovilla @jose_neumanne https://t.co/plZsUk7HmO",1
"Estamos atentos.
Pela Ordem e Progresso em nossa Pátria.
#PEC55QueroDecidir https://t.co/FE1IK3gCeL",1
