"pt","en" 
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"27/11 - Av. Paulista receberá o Gde Ato contra a PEC55, pelo Fora Temer e em defesa das Liberdades Democráticas.… https://t.co/y40VO77JgZ","27/11 - Av. Paulista will receive the Gde Ato against PEC55, Fora Temer and in defense of the Democratic Liberties ... https://t.co/y40VO77JgZ"
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… https://t.co/kpHBszZcy9","MUJICA OCCUPY PAULISTA  Former President José Mujica in Act Against PEC55, Out Temer, for Democratic Liberties! ... https://t.co/kpHBszZcy9"
"Vi o pessoal da Unifesp, explicando oq era a pec55 para dois garotos do meu condomínio","I saw the staff of Unifesp, explaining what was the pec55 for two boys in my condominium"
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @GivaldoVieira: A #PEC55 tramita no Senado após passar, com nosso voto contrário, na Câmara, com nome #PEC241. Vamos debater a prop… ","RT @GivaldoVieira: The # PEC55 process in the Senate after passing, with our contrary vote, in the House, with name # PEC241. Let's discuss prop ..."
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @ptbrasiI: Para o secretário-geral da CUT, quem representa a classe trabalhadora não pode se omitir de luta contra a #PEC55. https://t.c…","RT @ptbrasiI: For the secretary general of the CUT, who represents the working class can not omit to fight # PEC55. Https: //t.c..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @villaverdeadao: Pacote d Sartori a semelhança da PEC55,  ñ é mero ajuste fiscal. Eles querem  transformar o Br e o RS num outro pro… ","RT @villaverdeadao: Package Sartori the similarity of PEC55, ñ is mere fiscal adjustment. They want to turn Br and RS into another pro ..."
"RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA
Ex-presidente José Mujica no Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas!… ","RT @Buchada_de_Bode: MUJICA OCUPA PAULISTA  Former President José Mujica in the Act Against PEC55, Out Temer, for Democratic Liberties! ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"cartamaior: RT MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democrátic… https://t.co/Foz8to4rBq",": RT MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties ... https://t.co/Foz8to4rBq"
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @oConsciente: cartamaior: RT MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democrátic… https:…","RT @oConsciente: cartamaior: RT MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties ... https: ..."
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constitu… ","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, Fiscal responsibility law and the constitu ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @Buchada_de_Bode: 27/11 - Av. Paulista receberá o Gde Ato contra a PEC55, pelo Fora Temer e em defesa das Liberdades Democráticas.… ","RT @Buchada_de_Bode: 27/11 - Av. Paulista will receive the Gde Ato against PEC55, Fora Temer and in defense of the Democratic Liberties ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @Buchada_de_Bode: 27/11 - Av. Paulista receberá o Gde Ato contra a PEC55, pelo Fora Temer e em defesa das Liberdades Democráticas.… ","RT @Buchada_de_Bode: 27/11 - Av. Paulista will receive the Gde Ato against PEC55, Fora Temer and in defense of the Democratic Liberties ..."
"#VEMPRARUA #PEC241 #PEC55 #NÃO #BRASILNASRUAS20NOV #10MEDIDAS #EUQUERO10MEDIDAS JÁ! https://t.co/1s4Qfi0mU9","#VEMPRARUA # PEC241 # PEC55 # NO # BRASILNASRUAS20NOV # 10MEDIDAS # EUQUERO10MEDIDAS ALREADY! Https://t.co/1s4Qfi0mU9"
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"Pelegada vai engolir essa PEC55?","Will Fella swallow this PEC55?"
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @GivaldoVieira: A #PEC55 tramita no Senado após passar, com nosso voto contrário, na Câmara, com nome #PEC241. Vamos debater a prop… ","RT @GivaldoVieira: The # PEC55 process in the Senate after passing, with our contrary vote, in the House, with name # PEC241. Let's discuss prop ..."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já p… ","RT @Mavsampaio: CRIMINAL LIE  I'm not sure what to do."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já p… ","RT @Mavsampaio: CRIMINAL LIE  I'm not sure what to do."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já p… ","RT @Mavsampaio: CRIMINAL LIE  I'm not sure what to do."
"Imperdível!!! Estarei lá, sem falta! Vamos todos! Por Lula, contra a PEC55, pela democracia. https://t.co/bban1fco0v","Unmissable!!! I will be there, without fail! Let's all! For Lula, against PEC55, for democracy. Https://t.co/bban1fco0v"
"RT @GivaldoVieira: A #PEC55 tramita no Senado após passar, com nosso voto contrário, na Câmara, com nome #PEC241. Vamos debater a prop… ","RT @GivaldoVieira: The # PEC55 process in the Senate after passing, with our contrary vote, in the House, with name # PEC241. Let's discuss prop ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"Vamos barrar a PEC 55 SIM! https://t.co/gt2kRAb6rO","Let's bar the PEC 55 YES! Https://t.co/gt2kRAb6rO"
"RT @Caiado_2018: Caiado vai literalmente as ruas para falar com a população sobre as vantagens da PEC55!
Parabéns @ronaldocaiado https://t.…","RT @ Caiado_2018: Caiado goes literally on the streets to talk to the population about the advantages of PEC55!  Congratulations @ronaldocaiado https: //t...."
"RT @AnnaLuGama: Imperdível!!! Estarei lá, sem falta! Vamos todos! Por Lula, contra a PEC55, pela democracia. https://t.co/bban1fco0v","Reply with quote I will be there, without fail! Let's all! For Lula, against PEC55, for democracy. Https://t.co/bban1fco0v"
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
"RT @MidiaNINJA: Guilherme Boulos convida para Ato Contra PEC55, Fora Temer, pelas Liberdades Democráticas, na Av. Paulista:… ","RT @MidiaNINJA: Guilherme Boulos invites to Act Against PEC55, Out Temer, for the Democratic Liberties, on Av. Paulista: ..."
