"pt","en" 
"Carolina Bahia disse que Ana Amélia Lemos e Lasier Martins são a favor da PEC55. E eles são doidos de irem contra a mãe #RBSTV?","Carolina Bahia said that Ana Amélia Lemos and Lasier Martins are in favor of PEC55. And they are crazy to go against the mother #RBSTV?"
"RT @soldadonofront: #FORATEMER #PEC55 #NÃO :  Será um coma induzido no gigante já adormecido e p/ acordar pior. https://t.co/p7njEK9Nrx","RT @soldadonofront: #FORATEMER # PEC55 # NO: It will be an induced coma in the giant already asleep and to wake up worse. Https://t.co/p7njEK9Nrx"
"RT @MarivoneProf: Boa noite amigos.Todos convocados pra participar #OndaPelaDemocracia 
nas redes sociais apoiando os compas q protestaram…","RT @MarivoneProf: Good evening friends.All summoned to participate #OndaPelaDemocracia  In social networks supporting the compas q protested ..."
"#FORATEMER #PEC55 #NÃO :  Será um coma induzido no gigante já adormecido e p/ acordar pior. https://t.co/p7njEK9Nrx","#FORATEMER # PEC55 # NO: It will be an induced coma in the giant already asleep and to wake up worse. Https://t.co/p7njEK9Nrx"
"Peraí, Alexandre Garcia disse que TODOS apoiam a PEC55? Que basta perguntar na rua???","Peraí, Alexandre Garcia said that ALL support the PEC55? Do you just ask on the street ???"
"@brasil247 que se prepare.A pec55 vai passar pq a midia vndea ideia d economia pública.Agora, mexer na renda ñ acredito q o br vá ficar calm","@ Brasil247 to prepare.A pec55 will pass pq to the media idea dndea d public economy.Now, tinkering at income ñ I believe the br will stay calm"
"#PEC55 https://t.co/08fqnEqIGJ","# PEC55 https://t.co/08fqnEqIGJ"
"SEM CORTAR NO ALTO, DIGA NÃO AO PACOTE DO PEZÃO, NÃO À PEC55 DO TETO, NÃO À REFORMA DA PREVIDÊNCIA #FORATEMER","WITHOUT CUTTING ON THE HIGH, SAY NO TO THE PEOPLE PACKAGE, NO TO CEB 55, NO REFORM OF THE PENSION #FORATEMER"
"Muita gente nem sabe da existência da PEC55","Many people do not even know about PEC55"
"ASQUEROSO, HIPÓCRITA, DISSIMULADO LADRÃO. Pq compactuar com a aprovação da PEC55, e aceitar plebiscito para Nós ouv… https://t.co/lEISTtEhEo","LUCKY, HYPOCRITE, DISSIMULATED THIEF. Why compact with the approval of PEC55, and accept plebiscite for us to hear ... https://t.co/lEISTtEhEo"
"RT @Sandropimentel_: Lucas Felipe é estudante e militante do @_juntos , ele comentou na audiência sobre as consequências da PEC 55 para a e…","RT @Sandropimentel_: Lucas Felipe is a student and militant of @_juntos, he commented at the hearing about the consequences of PEC 55 for e ..."
"A #PEC55 começará a ser votada no dia 29 de novembro https://t.co/0B71CGC39M","A # PEC55 will start being voted on November 29 https://t.co/0B71CGC39M"
"Se liguem sobre a #PECdoFimDoMundo (#PEC241 agora #PEC55 ) https://t.co/w8Eadmge4k","If you link to #PECdoFimDoMundo (# PEC241 now # PEC55) https://t.co/w8Eadmge4k"
"Minha mente: e o dinheiro da merenda?E o dono dos produtos dentro do helicóptero?Roda viva? E a assinatura do cheque? Militares?Pec55? Loko","My mind: what about lunch money? And the owner of the products inside the helicopter? And the signature of the check? Military Pec55? crazy"
"Professores da UFMG iniciam greve contra a PEC 55 https://t.co/b1sv2x5buD #PEC55 #Educacao #Brasil #UFMG https://t.co/HZGKXK0Zxd","UFMG teachers start strike against PEC 55 https://t.co/b1sv2x5buD # PEC55 #Educacao #Brazil #UFMG https://t.co/HZGKXK0Zxd"
"Professores da UFMG iniciam greve contra a PEC 55 https://t.co/Bf837v4GRv #PEC55 #Educacao #Brasil #UFMG","UFMG teachers start strike against PEC 55 https://t.co/Bf837v4GRv # PEC55 #Educacao #Brazil #UFMG"
"Professores da UFMG iniciam greve contra a PEC 55 https://t.co/MF1MVuVsfN #PEC55 #Educacao #Brasil #UFMG","UFMG teachers begin strike against PEC 55 https://t.co/MF1MVuVsfN # PEC55 #Educacao #Brazil #UFMG"
"Professores da UFMG iniciam greve contra a PEC 55 https://t.co/ajD8U5Bft9 #PEC55 #Educacao #Brasil #UFMG","UFMG teachers begin strike against PEC 55 https://t.co/ajD8U5Bft9 # PEC55 #Educacao #Brazil #UFMG"
"Professores da UFMG iniciam greve contra a PEC 55 https://t.co/P2AAb4OxdG #PEC55 #Educacao #Brasil #UFMG","UFMG teachers start strike against PEC 55 https://t.co/P2AAb4OxdG # PEC55 #Educacao #Brazil #UFMG"
"Professores da UFMG iniciam greve contra a PEC 55 https://t.co/b1sv2wNAD5 #PEC55 #Educacao #Brasil #UFMG","UFMG teachers start strike against PEC 55 https://t.co/b1sv2wNAD5 # PEC55 #Educacao #Brazil #UFMG"
"@MichelTemer concordo. Só espero que não seja imposta como a Pec55, espero de coração que seja construída com o povo para opovo pelo povo","@MichelTemer agree. I only hope it will not be imposed as Pec55, I sincerely hope that it will be built with the people to oppose the people"
"E ainda quer enterrar o povo brasileiro vivo com a #PEC55. Desgraçado @MichelTemer https://t.co/f1rg4paZFm","And still want to bury the Brazilian people alive with the # PEC55. Wretched @MichelTemer https://t.co/f1rg4paZFm"
"RT @fabiano70000: Tudo osquestrado, tira foco daqui, bota ali. Esse ato foi armado, tem caixa 2, PEC55. Não vai dá nada. Todos fascistas.
#…","RT @ fabiano70000: All right, get focus from here, put it there. This act was armed, has box 2, PEC55. It will not work. All fascists.  # ..."
"Lucas Felipe é estudante e militante do @_juntos , ele comentou na audiência sobre as consequências da PEC 55 para… https://t.co/kRjv1C04va","Lucas Felipe is a student and militant of @_juntos, he commented at the hearing on the consequences of PEC 55 to ... https://t.co/kRjv1C04va"
"A PEC do fim do mundo terá consequências graves na garantia dos serviços públicos de saúde e educação, por exemplo. #PsolContraAPEC55 #PEC55","The PEC of the end of the world will have serious consequences for the guarantee of the public services of health and education, for example. # PsolContraAPEC55 # PEC55"
"Ok. Hoje já abri as abas e li sobre Cabral, PEC55, estupro na índia, heresia sexual e sobre o ThermoPro natural feito com guaraná. 1","Okay. Today I've opened the tabs and read about Cabral, PEC55, rape in India, sexual heresy and about the natural ThermoPro made with guarana. 1"
"RT @jornal_opopular: Pai que matou próprio filho teria brigado com rapaz por causa de ocupações de escolas https://t.co/4GZCVrg2SZ #Goiânia…","RT @jornal_opopular: Father who killed his own son would have fought with boy because of school occupations https://t.co/4GZCVrg2SZ # Goiânia ..."
"Pra debater, é preciso se informar. Aula aberta, gratuita e joiada sobre a PEC55 e as alternativas a ela. Ideal... https://t.co/VdlixMxYsp","To discuss, you need to know. Open, free class and joiada on the PEC55 and the alternatives to it. Ideal ... https://t.co/VdlixMxYsp"
"RT @PCdoBnaCamara: REPRISE : p/ garantir a aprovação da maldita #PEC55, Michel Temer \\compra\\"" votos de senadores com jantar nesta noite. #P…""","RT @Philippines: REPRISE: to ensure the approval of the damn # PEC55, Michel Temer \\ buy \\ ""senator votes with dinner tonight."
"RT @paguenlojusto: #PEC55 #Brasil es creer que el semáforo limita tránsito: anarco-neliberalismo solo beneficia al gran capital
#PaguenLoJu…","RT @paguenlojusto: # PEC55 #Brazil is believing that the traffic light limits traffic: anarco-neliberalismo only benefits big capital  #PaguenLoJu ..."
"É sério que o Senado não sacou ainda qual é a opinião pública sobre a #PEC55? pelamor...","Is it serious that the Senate has not yet drawn the public opinion on the # PEC55? Bye"
"RT @Castro2Monica: O caldeirão na Câmara hj vai servir pra esquentar o jantar da vergonha. O clima tá esquentando e vão querer aprovar a Pe…","RT @ Castro2Monica: The cauldron in the Chamber hj will serve to warm the dinner of shame. The climate is heating up and they will want to approve Pe ..."
"Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reelei… https://t.co/wT1t3obNcR","Please note: on December 13, the votes of # PEC55 (Expenditure Ceilings) and the PEC must be completed at the end of the reelection ... https://t.co/wT1t3obNcR"
"Se a tal pec55 fosse boa pro Brasil não precisava comprar votos, né mess?
Se era um prato de comida, bem que a... https://t.co/bUA1KPViSq","If such a pecking was good for Brazil, she did not have to buy votes, right?  If it was a food dish, well the ... https://t.co/bUA1KPViSq"
"A #PEC55 (antiga #PEC241),  é a máquina brasileira de produzir… https://t.co/LS37h0s0G1","The # PEC55 (former # PEC241), is the Brazilian machine to produce ... https://t.co/LS37h0s0G1"
"(A) @fatimabezerra debate no Núcleo de Educação do PT no Congresso, com dep @RaimundoAngelim e ass da… https://t.co/CQU2PixqO6","(A) @fatimabezerra debate at the Education Center of the PT in the Congress, with dep @RaimundoAngelim and ass of ... https://t.co/CQU2PixqO6"
"ATENÇÃO! #PEC55 será votada no dia 29/11. https://t.co/ijZIPUEuyW","ATTENTION! # PEC55 will be voted on Nov. 29. Https://t.co/ijZIPUEuyW"
"Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?","What is your opinion on # PEC55, which sets the government's spending limit for 20 years?"
"O povo brasileiro EXIGE a rápida aprovação da #Pec55 no @SenadoFederal https://t.co/4IOiOVQ3LM","The Brazilian people DEMAND the rapid approval of # Pec55 on @SenadoFederal https://t.co/4IOiOVQ3LM"
"Pensa naquela pessoa que tenta defender a PEC55... Viu, pode piorar! https://t.co/KFKs1NtNHo","Think of that person trying to defend the PEC55 ... See, it can get worse! Https://t.co/KFKs1NtNHo"
"@SenadoFederal Os cinco pontos inconstitucionais da #PEC55 (#PEC241) https://t.co/Pacd19ar59 #PECdofimdomundo","@SenadoFederal The five unconstitutional points of # PEC55 (# PEC241) https://t.co/Pacd19ar59 #PECdofimdomundo"
"Vamos acessar o site do @SenadoFederal analisar e opinar sobre a PEC55!
https://t.co/FLtZ0U41cd https://t.co/EV4jbu7a9t","Let's go to the @SenadoFederal site to analyze and give an opinion about PEC55!  Https://t.co/FLtZ0U41cd https://t.co/EV4jbu7a9t"
"A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/UQFY7syZba","The # PEC55, which sets spending limits for 20 years, will begin to be voted on November 29. Https://t.co/UQFY7syZba"
"A #PEC55, que define limite de gastos por 20 anos, começará a ser votada no dia 29 de novembro. https://t.co/6MMRfhpEHU","The # PEC55, which sets spending limits for 20 years, will begin to be voted on November 29. Https://t.co/6MMRfhpEHU"
"RT @sandraselmadere: @Mavsampaio @BenettiLeonel Golpista pensa diferente e oferece jantar para fechar as negociações para aprovação da PEC55","RT @sandraselmadere: @Mavsampaio @BenettiLeonel Golpista thinks differently and offers dinner to close the negotiations for approval of PEC55"
"Já tem data marcada pra começar a guerra civil no Brasil? É após aprovação da PEC55?","Is there a date to start the civil war in Brazil? Is it after approval of PEC55?"
"Tudo osquestrado, tira foco daqui, bota ali. Esse ato foi armado, tem caixa 2, PEC55. Não vai dá nada. Todos fascis… https://t.co/wt2btqQkt8","All busy, get focus from here, put it there. This act was armed, has box 2, PEC55. It will not work. All fascis ... https://t.co/wt2btqQkt8"
"Manifestantes contrários a PEC 55 continuam na UFG https://t.co/9KQ36JPkoV #Protesto #UFG #PEC55 #Goiânia #Justiça… https://t.co/R8I3cAJ5QW","Protesters opposed to PEC 55 continue at UFG https://t.co/9KQ36JPkoV #Protesto #UFG # PEC55 # Goiânia # Justicia ... https://t.co/R8I3cAJ5QW"
"Anote: #PEC55 https://t.co/gd2agBhR7p","Note: # PEC55 https://t.co/gd2agBhR7p"
"No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/g0hV0aEFfF","On November 22, the debate begins on # PEC55, which establishes spending limits for 20 years. Https://t.co/g0hV0aEFfF"
"No dia 22 de novembro, começa o debate sobre a #PEC55, que estabelece limite de gastos por 20 anos. https://t.co/xgl6SHR9aN","On November 22, the debate begins on # PEC55, which establishes spending limits for 20 years. Https://t.co/xgl6SHR9aN"
"Senadora Vanessa, a Dilma não conseguiu aprovar essa PEC porque vcs queriam aumentar impostos e não cortar gastos.… https://t.co/k54Z953tVb","Senator Vanessa, Dilma was not able to approve this PEC because you wanted to raise taxes and not cut expenses ... https://t.co/k54Z953tVb"
"RT @JenSoares73: @blogdojefferson @Dep_CrisBrasil RESPOSTA DE #AnaJulia / #ocupatudo #ocupacao #OcuparEResistir #pec55 #pec55nao #pecdofimd…","RT @myselfs: I'm not sure what to do, but I do not know what to do."
"@Mavsampaio @BenettiLeonel Golpista pensa diferente e oferece jantar para fechar as negociações para aprovação da PEC55","@Mavsampaio @BenettiLeonel Golpista thinks differently and offers dinner to close the negotiations for approval of PEC55"
"Investir em minha saúde e instrução me fará trabalhar melhor p + tempo, ao invés d passar 20 anos pagando juros cre… https://t.co/lZlVQoCcQW","Investing in my health and education will make me work better p + time, instead of spending 20 years paying interest cre ... https://t.co/lZlVQoCcQW"
"sabe a pec241 que virou pec55? então, talvez não seja uma boa ideia. https://t.co/QGJQwtKwQW","Do you know what turned pec55? So maybe that's not a good idea. Https://t.co/QGJQwtKwQW"
"Sen Eunicio negou proposta d plebiscito pq:
1. Opinião do povo está na Câmara
2. PEC55 q congela investimentos vai gerar empregos
Q vc acha?","Sen Eunicio denied proposal of plebiscite pq:  1. Opinion of the people is in the House  2. PEC55 q freezes investments will generate jobs  What do you think?"
"Que o Rio de Janeiro sirva de exemplo para o povo entender a #PEC55.

QUANDO VOCÊ GASTA MAIS DO QUE ARRECADA, SUA... https://t.co/CZeZDya2pc","Let Rio de Janeiro be an example for the people to understand # PEC55.    WHEN YOU SPEND MORE THAN ARRECED, YOUR ... https://t.co/CZeZDya2pc"
"PEC55/2016(PEC241)
LevaráBrasilA NíveisDe
DesenvolvimentoIguais
AosDsÁfricaPor 20 Anos. https://t.co/qvodXpx1FP","PEC55 / 2016 (PEC241)  Will bring Brazil levels  Developmental  To Africa For 20 Years. Https://t.co/qvodXpx1FP"
"#PEC55 que é a antiga PEC 241, é primordial para o avanço econômico de nosso país! @andremourapsc_ ressalta: https://t.co/RLhPWaxyi7","# PEC55 which is the former PEC 241, is paramount for the economic advancement of our country! @andremourapsc_ points out: https://t.co/RLhPWaxyi7"
"RT @Yarus13: Estudantes a Temer: Eles também sabem o que é a PEC 55

Entidades jurídicas, do MP e da Receita são contra a #PEC55 https://t.…","RT @ Yarus13: Students to Fear: They also know what PEC is 55    Legal Entities, MP and Revenue are against # PEC55 https: //t...."
"Bom dia. A partir das 9h. Importante audiência pública na #CDHSenado #Banesprev #PEC55 #PECdaMorte Acompanhe por aq… https://t.co/L3LZCDkaAG","Good Morning. From 9am. Important Public Hearing at #CDHSenado #Banesprev # PEC55 #PECdaMorte Follow by a ... https://t.co/L3LZCDkaAG"
"#PEC55 Líder @andremourapsc_ deixa mensagem ressaltando que proposta (antiga PEC241) foi criada p/ acabar com rombo… https://t.co/PhxfzaTyX0","# PEC55 Leader @andremourapsc_ leaves message highlighting which proposal (old PEC241) was created to end rombo ... https://t.co/PhxfzaTyX0"
"Depois pobre é  q troca voto por comida. #PEC241 #PEC55 https://t.co/GTax8VOx6z","Then poor is q exchange vote for food. # PEC241 # PEC55 https://t.co/GTax8VOx6z"
"#PEC55 #UFPel #AçõesAfirmativas #ADUFPel https://t.co/KMw60NyOvT","# PEC55 #UFPel #Active Actions #ADUFPel https://t.co/KMw60NyOvT"
"Vc qe é contra a #Pec55 segue uma reflexão: https://t.co/9vmz6vxUZC","Vc qe is against # Pec55 follows a reflection: https://t.co/9vmz6vxUZC"
"Aprova a pec55 mas diz fora temer? Contraditório não?","Approve the pec55 but say away to fear? Contradictory, right?"
"Mds, até nos meus momentos de descanso não consigo parar de pensar em PEC55, Reforma do Ensino Médio e Escola Sem Partido. #ForaTemer <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AB>","Mds, even in my moments of rest I can not stop thinking about PEC55, Reform of High School and School Without Party. # U + 00B8> <U + 00B8> <U + 00B0> <U + 00B0> <U + 00BD> <U + 00B8> U + 00AB> <U + 00A0> <U + 00BD> <ed> <U + 00B8> <U + 00AB>"
